image_path,label_path,class_id,class_name,conf_det,x,y,w,h,ocr_text,ocr_conf
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.txt,0,exit,0.8414,424,207,59,65,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.5b0d8da7b6c4118f11352f2174c133c7.txt,0,exit,0.4659,125,286,68,102,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.9a71078ff8c3d1361bcad5f1ec704f7b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.9a71078ff8c3d1361bcad5f1ec704f7b.txt,0,exit,0.8941,441,349,52,65,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.9a71078ff8c3d1361bcad5f1ec704f7b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.9a71078ff8c3d1361bcad5f1ec704f7b.txt,0,exit,0.8776,180,172,48,69,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.d92d77cb566af8b00d5246070cad898d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.d92d77cb566af8b00d5246070cad898d.txt,0,exit,0.879,149,353,44,65,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_08_jpg.rf.d92d77cb566af8b00d5246070cad898d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_08_jpg.rf.d92d77cb566af8b00d5246070cad898d.txt,0,exit,0.8606,405,176,45,61,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_09_jpg.rf.5a533f68147ae474e32a79b0c4f18a9e.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_09_jpg.rf.5a533f68147ae474e32a79b0c4f18a9e.txt,0,exit,0.4811,278,390,23,32,h,0.1396
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.txt,0,exit,0.8936,334,427,54,71,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.txt,0,exit,0.8864,444,301,53,65,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.txt,0,exit,0.8841,129,400,59,99,exit,1.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.txt,0,exit,0.8476,133,423,54,76,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.68aa21cf56f333ea5ada533d0e0e8ecd.txt,0,exit,0.786,439,276,59,92,exit,0.9814
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.txt,0,exit,0.8691,454,273,38,61,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.txt,0,exit,0.7937,370,419,39,63,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.txt,0,exit,0.6087,171,456,42,66,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.txt,0,exit,0.5795,367,393,46,91,exit,1.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.82d9275f6e4ea197a222f3e74ac74ec8.txt,0,exit,0.429,158,437,56,87,exit,0.9999
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.txt,0,exit,0.8941,342,430,46,63,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.txt,0,exit,0.8889,451,299,48,64,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.txt,0,exit,0.866,141,435,47,66,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.txt,0,exit,0.8527,131,416,57,85,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_10_jpg.rf.c336157ba3a1837095f499b61fc3157c.txt,0,exit,0.3137,116,404,75,99,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_11_jpg.rf.2190b199b7aa354ea4c8887dda605c53.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_11_jpg.rf.2190b199b7aa354ea4c8887dda605c53.txt,0,exit,0.8866,261,474,54,71,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_11_jpg.rf.499524f6602ac0c83e7acca083361254.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_11_jpg.rf.499524f6602ac0c83e7acca083361254.txt,0,exit,0.8956,353,467,58,71,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_11_jpg.rf.77f208f10d79fbca21dfbc29e9ae6b18.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_11_jpg.rf.77f208f10d79fbca21dfbc29e9ae6b18.txt,0,exit,0.8905,278,475,45,70,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.4099e028dee5a4fe3d99bd848a68c06f.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.4099e028dee5a4fe3d99bd848a68c06f.txt,0,exit,0.9012,566,324,50,70,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.4099e028dee5a4fe3d99bd848a68c06f.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.4099e028dee5a4fe3d99bd848a68c06f.txt,0,exit,0.8528,240,93,56,92,lexit,0.884
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.4099e028dee5a4fe3d99bd848a68c06f.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.4099e028dee5a4fe3d99bd848a68c06f.txt,0,exit,0.7713,249,114,46,67,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.txt,0,exit,0.8541,549,343,56,88,exit,0.9803
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.txt,0,exit,0.8404,270,100,50,79,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.txt,0,exit,0.8353,275,113,44,64,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.43429a4fb07053da63f9365464c34c3b.txt,0,exit,0.8214,560,360,44,70,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.9cf146d82ae7e6cee61058863e0360c5.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.9cf146d82ae7e6cee61058863e0360c5.txt,0,exit,0.8806,330,115,43,64,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.9cf146d82ae7e6cee61058863e0360c5.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.9cf146d82ae7e6cee61058863e0360c5.txt,0,exit,0.8802,327,90,49,91,lexit,0.988
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_12_jpg.rf.9cf146d82ae7e6cee61058863e0360c5.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_12_jpg.rf.9cf146d82ae7e6cee61058863e0360c5.txt,0,exit,0.8784,28,344,48,73,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.1ab5cf0d9800c92ab735b820d2bb15b0.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.1ab5cf0d9800c92ab735b820d2bb15b0.txt,0,exit,0.9046,62,326,42,58,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.1ab5cf0d9800c92ab735b820d2bb15b0.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.1ab5cf0d9800c92ab735b820d2bb15b0.txt,0,exit,0.7714,457,113,46,56,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.60fa36f6e8ef0c6703357534bb6d80e7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.60fa36f6e8ef0c6703357534bb6d80e7.txt,0,exit,0.8853,535,327,40,57,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.60fa36f6e8ef0c6703357534bb6d80e7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.60fa36f6e8ef0c6703357534bb6d80e7.txt,0,exit,0.8822,131,88,50,80,exit,0.9999
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.60fa36f6e8ef0c6703357534bb6d80e7.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.60fa36f6e8ef0c6703357534bb6d80e7.txt,0,exit,0.8733,133,114,46,53,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.txt,0,exit,0.889,53,282,53,64,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.txt,0,exit,0.8777,485,140,52,63,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.txt,0,exit,0.7238,478,112,63,95,exit,0.9998
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_13_jpg.rf.e9f6b5cbd6eb07cf65acef498f15156d.txt,0,exit,0.4954,43,263,65,85,exit,1.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_14_jpg.rf.dced5cc79c1c2740117164e6cf5b2408.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_14_jpg.rf.dced5cc79c1c2740117164e6cf5b2408.txt,0,exit,0.8824,508,378,53,67,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_14_jpg.rf.dced5cc79c1c2740117164e6cf5b2408.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_14_jpg.rf.dced5cc79c1c2740117164e6cf5b2408.txt,0,exit,0.8356,163,59,56,66,,0.0
C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\KakaoTalk_20240330_153803899_14_jpg.rf.dced5cc79c1c2740117164e6cf5b2408.jpg,C:\Users\shreya\OneDrive\Desktop\Thesis Semantic ENrichments of Incomplete floorplans\thesis yolo backup\thesis-yolo\runs_gpu\evac_v12_pred_with_labels\labels\KakaoTalk_20240330_153803899_14_jpg.rf.dced5cc79c1c2740117164e6cf5b2408.txt,0,exit,0.8104,500,349,64,101,exit,1.0
